횡단보도ID,seed,행정동,읍면동명,시나리오,사고건수_원본,노인비율,LANES,MAX_SPD,crossing_length_m,ped_green_base_sec,risk_score,PET_A_proxy_count,PET_A_proxy_mean,PET_A_proxy_severe,PET_A_proxy_moderate,PET_A_proxy_safe,PET_B_surrogate_count,PET_B_surrogate_mean,PET_B_surrogate_severe,PET_B_surrogate_moderate,PET_B_surrogate_safe,elderly_incomplete_cross,veh_avg_delay_sec,veh_max_delay_sec,queue_avg,queue_max
71666,44,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,584,8.363869863013699,88,56,440,241,-41.88211378535806,241,0,0,42,77.66028309741881,100.0,3.6960317460317462,13
71666,45,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,689,8.252539912917271,100,87,502,326,-21.250516842505483,326,0,0,56,85.5059777967549,100.0,4.441349206349206,13
71666,46,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,782,9.82992327365729,70,60,652,407,-42.878479957935724,407,0,0,87,75.9861853832442,100.0,3.6664285714285714,13
71666,47,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,805,8.5,113,107,585,314,-71.2749394078746,314,0,0,58,67.86663568773234,100.0,3.6160714285714284,13
71666,48,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,595,9.215966386554621,68,40,487,248,-35.078987854937104,248,0,0,55,72.13597328244275,100.0,3.649543650793651,13
71666,49,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,723,8.00207468879668,105,79,539,291,-23.256073783874992,291,0,0,55,76.34484484484484,100.0,4.173095238095238,13
71666,50,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,731,9.131326949384405,92,53,586,306,-24.29764120929269,306,0,0,68,75.50251466890192,100.0,4.006468253968254,13
71666,51,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,829,6.843787696019301,121,135,573,319,-63.325591750501,319,0,0,44,80.18365472910928,100.0,4.245853174603175,13
71666,52,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,692,9.135838150289016,83,66,543,294,-79.22434227056704,294,0,0,45,85.39536878216124,100.0,4.321369047619048,13
71666,53,장충동,장충동1가,smart,5.0,0.1781831582826607,3.0,50.0,10.5,17.5,5.3818315828266075,570,8.250877192982456,91,75,404,398,-29.3052458559933,398,0,0,61,78.68607705779334,100.0,4.1333730158730155,13
125895,42,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,848,7.201650943396227,142,201,505,0,,0,0,0,0,3.2256455399061035,59.0,0.001999512314069739,1
125895,43,신당동,신당동,baseline,5.0,0.1998197792295562,2.0,60.0,7.0,14.0,5.338197792295562,787,6.886277001270648,142,189,456,0,,0,0,0,0,4.134042553191489,79.0,0.003313840155945419,1
