횡단보도ID,seed,행정동,읍면동명,시나리오,사고건수_원본,노인비율,LANES,MAX_SPD,crossing_length_m,ped_green_base_sec,risk_score,PET_A_proxy_count,PET_A_proxy_mean,PET_A_proxy_severe,PET_A_proxy_moderate,PET_A_proxy_safe,PET_B_surrogate_count,PET_B_surrogate_mean,PET_B_surrogate_severe,PET_B_surrogate_moderate,PET_B_surrogate_safe,elderly_incomplete_cross,veh_avg_delay_sec,veh_max_delay_sec,queue_avg,queue_max
6428,42,회현동,회현동1가,baseline,1.0,0.2946596858638743,4.0,40.0,14.0,21.0,4.806596858638743,75,11.306666666666667,10,8,57,0,,0,0,0,0,0.5487179487179488,25.0,0.0008017960230917255,1
6428,43,회현동,회현동1가,baseline,1.0,0.2946596858638743,4.0,40.0,14.0,21.0,4.806596858638743,66,10.696969696969697,10,3,53,0,,0,0,0,0,0.3738532110091743,13.5,0.0008043758043758043,1
6428,44,회현동,회현동1가,baseline,1.0,0.2946596858638743,4.0,40.0,14.0,21.0,4.806596858638743,21,15.80952380952381,2,0,19,0,,0,0,0,0,0.42152466367713004,14.0,0.0004757373929590866,1
6428,45,회현동,회현동1가,baseline,1.0,0.2946596858638743,4.0,40.0,14.0,21.0,4.806596858638743,60,11.791666666666666,16,0,44,0,,0,0,0,0,0.6483050847457628,16.5,0.0012547051442910915,1
6428,42,회현동,회현동1가,smart,1.0,0.2946596858638743,4.0,40.0,14.0,21.0,4.806596858638743,75,11.306666666666667,10,8,57,0,,0,0,0,0,0.5487179487179488,25.0,0.0008017960230917255,1
6428,43,회현동,회현동1가,smart,1.0,0.2946596858638743,4.0,40.0,14.0,21.0,4.806596858638743,66,10.696969696969697,10,3,53,0,,0,0,0,0,0.3738532110091743,13.5,0.0008043758043758043,1
6428,44,회현동,회현동1가,smart,1.0,0.2946596858638743,4.0,40.0,14.0,21.0,4.806596858638743,21,15.80952380952381,2,0,19,0,,0,0,0,0,0.42152466367713004,14.0,0.0004757373929590866,1
6428,45,회현동,회현동1가,smart,1.0,0.2946596858638743,4.0,40.0,14.0,21.0,4.806596858638743,60,11.791666666666666,16,0,44,0,,0,0,0,0,0.6483050847457628,16.5,0.0012547051442910915,1
5831,42,중림동,남대문로5가,baseline,3.0,0.1901991313611407,4.0,50.0,14.0,21.0,4.801991313611407,0,,0,0,0,0,,0,0,0,0,35.4075,100.0,0.0006944444444444445,1
5831,43,중림동,남대문로5가,baseline,3.0,0.1901991313611407,4.0,50.0,14.0,21.0,4.801991313611407,0,,0,0,0,0,,0,0,0,0,38.90723981900452,100.0,0.0006944444444444445,1
5831,44,중림동,남대문로5가,baseline,3.0,0.1901991313611407,4.0,50.0,14.0,21.0,4.801991313611407,0,,0,0,0,0,,0,0,0,0,21.068669527896997,83.5,0.0008833922261484099,1
5831,45,중림동,남대문로5가,baseline,3.0,0.1901991313611407,4.0,50.0,14.0,21.0,4.801991313611407,0,,0,0,0,0,,0,0,0,0,53.97782258064516,100.0,0.0009722222222222222,1
5831,42,중림동,남대문로5가,smart,3.0,0.1901991313611407,4.0,50.0,14.0,21.0,4.801991313611407,0,,0,0,0,0,,0,0,0,0,35.4075,100.0,0.0006944444444444445,1
5831,43,중림동,남대문로5가,smart,3.0,0.1901991313611407,4.0,50.0,14.0,21.0,4.801991313611407,0,,0,0,0,0,,0,0,0,0,38.90723981900452,100.0,0.0006944444444444445,1
5831,44,중림동,남대문로5가,smart,3.0,0.1901991313611407,4.0,50.0,14.0,21.0,4.801991313611407,0,,0,0,0,0,,0,0,0,0,21.068669527896997,83.5,0.0008833922261484099,1
5831,45,중림동,남대문로5가,smart,3.0,0.1901991313611407,4.0,50.0,14.0,21.0,4.801991313611407,0,,0,0,0,0,,0,0,0,0,53.97782258064516,100.0,0.0009722222222222222,1
