횡단보도ID,lon,lat,읍면동명,LANES,ROAD_RANK,MAX_SPD,사고건수,추정AADT,행정동,노인비율,nan_flag,crossing_length_m,ped_green_base,ped_green_elderly,risk_score
73941,127.00371772905768,37.55555359803658,장충동2가,1.0,104.0,40.0,3.0,26875.559786532827,장충동,0.1781831582826607,False,3.5,10.5,11.375,3.741831582826607
73940,127.00340437821606,37.55514395989069,장충동2가,1.0,104.0,40.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,3.5,10.5,11.375,2.2418315828266073
73919,126.97633350631496,37.55323297895264,남대문로5가,2.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,2.701991313611407
73917,126.97632479240742,37.55349269675808,남대문로5가,2.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,2.701991313611407
8708,127.01247391124744,37.5650492121234,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
9795,127.00279080460253,37.55921184401425,장충동2가,3.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,10.5,17.5,20.125,2.8818315828266075
9796,127.00314871567976,37.55932969443731,장충동2가,3.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,10.5,17.5,20.125,2.8818315828266075
9814,126.99712751198452,37.56023252748762,필동3가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
9815,126.99698807379802,37.56031646685343,필동3가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
9820,126.99589128351288,37.5615072032146,충무로4가,1.0,104.0,30.0,1.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.7582769695824667
9824,126.9983549831266,37.56309664827446,충무로4가,4.0,104.0,50.0,1.0,26875.559786532827,필동,0.1838276969582467,False,14.0,21.0,24.5,3.7382769695824667
9826,126.99825433780173,37.564121908649845,예관동,4.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,14.0,21.0,24.5,3.2382769695824667
9829,126.99817096312962,37.56418369771488,예관동,4.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,14.0,21.0,24.5,3.2382769695824667
9830,126.99852887895734,37.56451137400465,예관동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
9831,126.9984455044584,37.56455485501564,예관동,3.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,10.5,17.5,20.125,2.938276969582467
9832,126.99818533116309,37.56445832160534,예관동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
9833,126.99855763394427,37.56422759657073,예관동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
9834,126.99846851223607,37.56415665099899,예관동,4.0,104.0,50.0,0.0,26875.559786532827,필동,0.1838276969582467,False,14.0,21.0,24.5,3.2382769695824667
9851,126.99414316790389,37.56425679959028,인현동1가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
9852,126.99416040504993,37.5644169975836,인현동1가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
8717,127.01399245486606,37.56034839885905,신당동,2.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.798197792295562
67361,127.00434216987064,37.566771959601574,을지로6가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
8721,127.01459636020178,37.56136901097135,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
67360,127.00669678823866,37.566346182995865,을지로6가,1.0,104.0,10.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.898596073765615
67359,127.0066363920667,37.56611275636386,을지로6가,1.0,104.0,30.0,2.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.9785960737656145
8722,127.01432614583244,37.56147202799407,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
8725,127.01375386694188,37.56045598790137,신당동,2.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.798197792295562
8729,127.01557956485728,37.563067419634095,신당동,1.0,104.0,30.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.9181977922955618
8733,127.01551951125974,37.56296171108123,신당동,2.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.798197792295562
8734,127.01526654038491,37.56305786236773,신당동,2.0,104.0,50.0,2.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.798197792295562
9874,126.99451083742278,37.568419603369605,입정동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
9878,126.99797394424614,37.56734301018029,주교동,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
9886,127.00238572041783,37.56776862034364,방산동,4.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,2.958596073765615
9887,127.00251652969853,37.56704663617977,을지로5가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
9896,127.00940115284436,37.569719240979566,을지로6가,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
72235,127.01799604697555,37.56817348677836,황학동,1.0,104.0,30.0,3.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,3.637813302883243
74154,127.00743154152572,37.56590412898672,을지로6가,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
9899,127.0072945685554,37.564046174694994,광희동2가,1.0,104.0,50.0,1.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.801559177888022
177916,126.97359370298474,37.55430798013113,남대문로5가,2.0,,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,True,7.0,14.0,15.75,2.701991313611407
9900,127.0074566662586,37.56435667188374,광희동2가,1.0,104.0,50.0,1.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.801559177888022
9901,127.00754616195488,37.56441003524821,광희동2가,1.0,104.0,50.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.301559177888022
9902,127.00703872938806,37.56436429598019,광희동2가,4.0,104.0,50.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,14.0,21.0,24.5,3.201559177888022
9914,127.00494284634716,37.56364580369236,쌍림동,3.0,104.0,50.0,0.0,26875.559786532827,청구동,0.2478468022723108,False,10.5,17.5,20.125,3.578468022723108
9915,127.00486343333262,37.56386477309792,쌍림동,2.0,104.0,50.0,1.0,26875.559786532827,청구동,0.2478468022723108,False,7.0,14.0,15.75,3.778468022723108
8783,127.01252060870698,37.560630053559144,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8786,127.01258962283214,37.56074218428685,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
8834,127.01224121411263,37.557336884397294,신당동,2.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.798197792295562
9920,127.00292033766048,37.56355204127816,쌍림동,4.0,104.0,50.0,0.0,26875.559786532827,청구동,0.2478468022723108,False,14.0,21.0,24.5,3.8784680227231076
8864,127.01602475453814,37.559517403306174,신당동,2.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.718197792295562
8865,127.0159183577616,37.55937324015487,신당동,2.0,104.0,40.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.258197792295562
8895,127.01482318936364,37.559943227288834,신당동,2.0,104.0,30.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.218197792295562
8898,127.01408156091271,37.56028202083399,신당동,2.0,104.0,30.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.218197792295562
8901,127.01474841947696,37.559812790312414,신당동,2.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.718197792295562
8902,127.0138199162284,37.56007150679039,신당동,2.0,104.0,50.0,4.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,4.798197792295562
8903,127.01394928691452,37.56010124249518,신당동,2.0,104.0,30.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.218197792295562
8909,127.01295147452184,37.55858177059165,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
8912,127.0126927660852,37.55868020559608,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
9989,127.0171919392542,37.55965798386296,신당동,2.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.758197792295562
10007,127.01642380629605,37.565197944172965,신당동,3.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,10.5,17.5,20.125,3.598197792295562
10008,127.01648470750658,37.56525140788493,신당동,3.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,10.5,17.5,20.125,3.0981977922955624
10009,127.01646701811316,37.56559385386645,흥인동,3.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,10.5,17.5,20.125,2.817813302883243
10060,126.98218112203404,37.56060393766808,회현동2가,3.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,4.046596858638743
10061,126.98239013544858,37.56027211896297,회현동2가,1.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,3.5,10.5,11.375,3.446596858638743
10067,126.9801621512504,37.559428715703774,회현동1가,3.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,4.046596858638743
10090,126.98075970380164,37.555381543580154,회현동1가,4.0,104.0,40.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,14.0,21.0,24.5,4.306596858638743
10098,126.985659207528,37.55679488734415,예장동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
10104,126.98573108611996,37.55663865407123,예장동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
10113,126.98810795061108,37.55970846177889,남산동3가,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
10114,126.9883120694319,37.559642114723104,예장동,1.0,104.0,30.0,0.0,26875.559786532827,필동,0.1838276969582467,False,3.5,10.5,11.375,2.2582769695824667
8077,127.00942700757706,37.56954759928032,을지로6가,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
8082,127.01073742888173,37.56493271734578,신당동,1.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.4981977922955623
8083,127.01087833923845,37.56518673130687,신당동,3.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,10.5,17.5,20.125,3.0981977922955624
8086,127.01084376321182,37.56466037251213,신당동,3.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,10.5,17.5,20.125,3.0981977922955624
8105,127.0101165445374,37.56454073154713,광희동2가,1.0,104.0,30.0,0.0,26875.559786532827,광희동,0.1801559177888022,False,3.5,10.5,11.375,2.2215591778880217
9362,127.01793372185602,37.560046924009136,신당동,2.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.758197792295562
9363,127.01791643317353,37.55987986378057,신당동,2.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.758197792295562
9366,127.01899971255185,37.55787036275373,신당동,1.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.4581977922955622
10413,127.02441267346352,37.56199294657865,신당동,2.0,,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,True,7.0,14.0,15.75,2.798197792295562
10419,127.0234851422553,37.56532788018554,신당동,2.0,,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,True,7.0,14.0,15.75,2.798197792295562
8567,127.0161404902729,37.56963498066293,흥인동,2.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.437813302883243
8568,127.01566320509832,37.5695846973245,흥인동,2.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.437813302883243
8572,127.01575232066128,37.56951831814046,흥인동,3.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,10.5,17.5,20.125,2.817813302883243
8574,127.01606572019378,37.56955946942116,흥인동,3.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,10.5,17.5,20.125,2.817813302883243
8576,127.01584979671384,37.56820240104184,흥인동,3.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,10.5,17.5,20.125,2.817813302883243
8577,127.01579801893388,37.56807882741225,흥인동,2.0,104.0,30.0,1.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.937813302883243
8578,127.01617460506016,37.56784534644713,흥인동,2.0,104.0,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.5178133028832432
8579,127.01623786326935,37.56787508864279,흥인동,1.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.137813302883243
9658,126.97597619931396,37.56038454465042,남대문로4가,4.0,104.0,50.0,1.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.801991313611407
9660,126.97600916048208,37.560718706167805,남대문로4가,2.0,104.0,50.0,1.0,26875.559786532827,중림동,0.1901991313611407,False,7.0,14.0,15.75,3.201991313611407
9661,126.976070412393,37.56243279961253,태평로2가,4.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,14.0,21.0,24.5,2.377272727272727
9663,126.97663630181884,37.56390672689719,태평로2가,3.0,104.0,50.0,2.0,26875.559786532827,소공동,0.0977272727272727,False,10.5,17.5,20.125,3.077272727272727
9665,126.9771092573847,37.563835904237095,태평로2가,4.0,104.0,30.0,1.0,26875.559786532827,소공동,0.0977272727272727,False,14.0,21.0,24.5,2.797272727272727
9666,126.97718111655858,37.563881688761754,태평로2가,4.0,104.0,30.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,14.0,21.0,24.5,2.297272727272727
10261,126.97977003413176,37.56368302943352,소공동,2.0,104.0,50.0,1.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,2.2772727272727273
10262,126.98091318891164,37.56221627135859,남대문로3가,2.0,104.0,50.0,0.0,26875.559786532827,명동,0.2357627618766598,False,7.0,14.0,15.75,3.157627618766598
10266,127.01198419386658,37.55744076481572,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
10273,127.0093968995226,37.55678419000314,신당동,4.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,14.0,21.0,24.5,3.398197792295562
10279,127.0135669545988,37.56017680860944,신당동,2.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.798197792295562
8382,127.01064681840046,37.55448671961763,신당동,4.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,14.0,21.0,24.5,3.398197792295562
8423,127.01039674479703,37.55458514887995,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
8426,127.0109558703008,37.55473270878675,신당동,4.0,104.0,60.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,14.0,21.0,24.5,3.438197792295562
8429,127.0106655935896,37.555121786180614,신당동,2.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.298197792295562
8430,127.01065986201122,37.55524536754036,신당동,2.0,104.0,50.0,5.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,5.298197792295562
8431,127.0103895931613,37.554835744015094,신당동,4.0,104.0,50.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,14.0,21.0,24.5,3.898197792295562
8438,127.01148613909292,37.55414336078462,신당동,2.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.718197792295562
9678,126.97907622799968,37.56708137574274,무교동,3.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.578596073765615
9694,126.98568315269502,37.566864428950616,을지로2가,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
9697,126.9874397852509,37.56697218979306,장교동,4.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,14.0,21.0,24.5,2.958596073765615
9698,126.9873964922854,37.567860657132506,장교동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
9699,126.98781625176156,37.56787443237317,장교동,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
9705,126.98942486181797,37.5679158100937,수표동,1.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,1.978596073765615
9714,126.9898292543356,37.56472336699545,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
9715,126.9887914152416,37.564580812007506,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
10303,127.00738250692189,37.54971848172777,신당동,2.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.798197792295562
8113,127.01054767262345,37.564873232662315,신당동,1.0,104.0,50.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.4981977922955623
8132,127.00912165698058,37.564604449127906,광희동2가,3.0,104.0,50.0,2.0,26875.559786532827,광희동,0.1801559177888022,False,10.5,17.5,20.125,3.901559177888022
8139,127.0091762533374,37.564377880377656,광희동2가,3.0,104.0,50.0,1.0,26875.559786532827,광희동,0.1801559177888022,False,10.5,17.5,20.125,3.401559177888022
9396,127.01740177261212,37.55955268063315,신당동,2.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.758197792295562
9403,127.02325618691845,37.57160730302732,황학동,2.0,,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,True,7.0,14.0,15.75,2.5178133028832432
9404,127.02326000732238,37.57144399518133,황학동,2.0,,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,True,7.0,14.0,15.75,2.5178133028832432
8580,127.01620917147582,37.56814742755031,흥인동,1.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.137813302883243
8581,127.01614593181904,37.5682046494423,흥인동,3.0,104.0,50.0,1.0,26875.559786532827,황학동,0.1717813302883243,False,10.5,17.5,20.125,3.317813302883243
8583,127.01579511291747,37.56793236193749,흥인동,2.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,7.0,14.0,15.75,2.437813302883243
8587,127.01380846016812,37.56809280805486,신당동,2.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.718197792295562
8593,127.01275898900444,37.56771989588514,신당동,2.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.718197792295562
8594,127.01246285629892,37.567719927517615,신당동,2.0,104.0,30.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.218197792295562
71666,127.00612715243489,37.5616890539837,장충동1가,3.0,104.0,50.0,5.0,26875.559786532827,장충동,0.1781831582826607,False,10.5,17.5,20.125,5.3818315828266075
8596,127.01381705880354,37.56794862971439,신당동,2.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.718197792295562
8597,127.01243183281863,37.56782166887893,신당동,2.0,104.0,40.0,1.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.258197792295562
8163,127.0080896696043,37.5657281926974,을지로7가,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
8165,127.00813858715075,37.56611952795588,을지로7가,3.0,104.0,50.0,2.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.6585960737656147
8166,127.0075606872635,37.565899867507746,을지로6가,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
8167,127.00801205273862,37.56580371948045,을지로7가,1.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,3.5,10.5,11.375,2.058596073765615
74430,126.97973386243964,37.5539373068224,남대문로5가,3.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
8168,127.00827084029471,37.56614240406351,을지로7가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
74388,126.97407100351302,37.553951074533295,남대문로5가,4.0,104.0,50.0,0.0,26875.559786532827,중림동,0.1901991313611407,False,14.0,21.0,24.5,3.301991313611407
8176,127.01186951314438,37.56081668573429,신당동,1.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.418197792295562
9439,127.02201974716311,37.56820255574296,황학동,1.0,104.0,30.0,0.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.137813302883243
9440,127.02195932653572,37.56805381260861,황학동,1.0,104.0,30.0,1.0,26875.559786532827,황학동,0.1717813302883243,False,3.5,10.5,11.375,2.637813302883243
9443,127.02325018106482,37.56786132900315,황학동,2.0,,50.0,1.0,26875.559786532827,황학동,0.1717813302883243,True,7.0,14.0,15.75,3.0178133028832432
9444,127.02323298389464,37.5680329720723,황학동,2.0,,50.0,1.0,26875.559786532827,황학동,0.1717813302883243,True,7.0,14.0,15.75,3.0178133028832432
9445,127.02335663834693,37.56811533471976,황학동,2.0,,50.0,0.0,26875.559786532827,황학동,0.1717813302883243,True,7.0,14.0,15.75,2.5178133028832432
8606,127.0122934329961,37.568974059170365,신당동,1.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.4581977922955622
8607,127.0121698008445,37.56896262933574,신당동,1.0,104.0,40.0,3.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,3.958197792295562
8609,127.01214688571392,37.569491281814614,신당동,1.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.4581977922955622
8612,127.01225901666216,37.56949355875278,신당동,1.0,104.0,40.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,3.5,10.5,11.375,2.4581977922955622
8613,127.0124746871192,37.56970179225495,신당동,2.0,104.0,30.0,0.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,2.718197792295562
8614,127.01247179021738,37.569571346436895,신당동,2.0,104.0,30.0,2.0,26875.559786532827,신당동,0.1998197792295562,False,7.0,14.0,15.75,3.718197792295562
8620,127.01591959141304,37.565171234154874,무학동,3.0,104.0,50.0,1.0,26875.559786532827,동화동,0.2408064025934555,False,10.5,17.5,20.125,4.008064025934555
9722,126.99028075211493,37.563729610613706,저동2가,1.0,104.0,30.0,0.0,26875.559786532827,동화동,0.2408064025934555,False,3.5,10.5,11.375,2.828064025934555
10328,126.99813058414595,37.56867603141908,주교동,3.0,104.0,50.0,1.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,3.1585960737656147
10331,126.98557402511815,37.56622133882341,을지로2가,3.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,10.5,17.5,20.125,2.658596073765615
7863,127.006052210474,37.55926550239372,장충동2가,2.0,104.0,50.0,0.0,26875.559786532827,장충동,0.1781831582826607,False,7.0,14.0,15.75,2.581831582826607
10333,126.97693958921292,37.55766756201086,남창동,3.0,104.0,50.0,0.0,26875.559786532827,회현동,0.2946596858638743,False,10.5,17.5,20.125,4.046596858638743
10335,126.9691388170882,37.56806411952721,충정로1가,3.0,103.0,50.0,0.0,32310.64301369863,중림동,0.1901991313611407,False,10.5,17.5,20.125,3.001991313611407
10337,126.97743826778778,37.56913388464742,태평로1가,2.0,104.0,50.0,0.0,26875.559786532827,소공동,0.0977272727272727,False,7.0,14.0,15.75,1.7772727272727271
10341,126.9791317730566,37.56893967120317,무교동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
10342,126.97941638994004,37.569012954088926,무교동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
10343,126.98094494556427,37.568908102391774,다동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
10344,126.9809431317299,37.56881410840547,다동,2.0,104.0,50.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.358596073765615
10346,126.987422340686,37.56802314545891,장교동,2.0,104.0,30.0,0.0,26875.559786532827,을지로동,0.1558596073765615,False,7.0,14.0,15.75,2.278596073765615
